time,shunt_voltage,voltage,temperature,current,seconds_combined,temperature_uncorr
2023-08-07 10:28:01.448,2.127558,0.31347122,,0.0451431917859666,779.444,309.0754122464883
2023-08-07 10:28:02.572,2.1275363,0.3134734,,0.0451427313485723,780.568,309.08004613106306
2023-08-07 10:28:03.699,2.1275797,0.31347557,,0.0451436522233609,781.695,309.0764056215753
2023-08-07 10:28:04.822,2.1275037,0.31347557,,0.0451420396315652,782.818,309.0860555356868
2023-08-07 10:28:05.977,2.1275689,0.31347666,,0.0451434230655794,783.973,309.07871618499377
2023-08-07 10:28:07.107,2.1275471,0.31347774,,0.0451429605063538,785.103,309.0824148478299
2023-08-07 10:28:08.237,2.1275254,0.31347992,,0.0451425000689595,786.233,309.0870488275696
2023-08-07 10:28:09.367,2.1275471,0.31347992,,0.0451429605063538,787.363,309.0842934707955
2023-08-07 10:28:10.534,2.1275363,0.31348426,,0.0451427313485723,788.53,309.08940482325187
2023-08-07 10:28:11.668,2.1275363,0.31348644,,0.0451427313485723,789.664,309.09128345575385
2023-08-07 10:28:12.796,2.1274928,0.31349078,,0.0451418083519524,790.792,309.1005472070142
2023-08-07 10:28:13.942,2.1275145,0.31349187,,0.0451422687893467,791.938,309.0987309898729
2023-08-07 10:28:15.070,2.1275254,0.3134897,,0.0451425000689595,793.066,309.09547686426697
2023-08-07 10:28:16.206,2.1275145,0.31349513,,0.0451422687893467,794.202,309.1015403676883
2023-08-07 10:28:17.341,2.1274928,0.31349513,,0.0451418083519524,795.337,309.10429597454174
2023-08-07 10:28:18.465,2.1274928,0.31349622,,0.0451418083519524,796.461,309.10523532088774
2023-08-07 10:28:19.602,2.1274928,0.31349622,,0.0451418083519524,797.598,309.10523532088774
2023-08-07 10:28:20.727,2.1274819,0.31350056,,0.0451415770723395,798.723,309.11035966849505
2023-08-07 10:28:21.858,2.1274602,0.31349948,,0.0451411166349452,799.854,309.1121846647788
2023-08-07 10:28:22.993,2.1275037,0.31350382,,0.0451420396315652,800.989,309.1104006935944
2023-08-07 10:28:24.115,2.1274819,0.31350708,,0.0451415770723395,802.111,309.115978539646
2023-08-07 10:28:25.238,2.1275037,0.313506,,0.0451420396315652,803.234,309.11227937666104
2023-08-07 10:28:26.359,2.1275145,0.31351034,,0.0451422687893467,804.355,309.11464799355514
2023-08-07 10:28:27.493,2.1274928,0.31351252,,0.0451418083519524,805.489,309.1192824267958
2023-08-07 10:28:28.635,2.1274928,0.31351034,,0.0451418083519524,806.631,309.1174037341038
2023-08-07 10:28:29.772,2.1274711,0.3135136,,0.0451413479145581,807.768,309.12296898070633
2023-08-07 10:28:30.907,2.1274711,0.31351904,,0.0451413479145581,808.903,309.1276571423983
2023-08-07 10:28:32.041,2.1274819,0.31352012,,0.0451415770723395,810.037,309.12721628194794
2023-08-07 10:28:33.174,2.1274819,0.31352121,,0.0451415770723395,811.17,309.1281556331066
2023-08-07 10:28:34.317,2.1274602,0.31352121,,0.0451411166349452,812.313,309.13091155365987
2023-08-07 10:28:35.484,2.1274385,0.3135223,,0.0451406561975509,813.48,309.1346069007559
2023-08-07 10:28:36.619,2.1274602,0.31352556,,0.0451411166349452,814.615,309.13466037863145
2023-08-07 10:28:37.775,2.1274819,0.31352338,,0.0451415770723395,815.771,309.1300257175234
2023-08-07 10:28:38.904,2.1274493,0.31352882,,0.0451408853553324,816.9,309.138854208001
2023-08-07 10:28:40.028,2.1274602,0.31352882,,0.0451411166349452,818.024,309.1374698428631
2023-08-07 10:28:41.153,2.1274493,0.3135299,,0.0451408853553324,819.149,309.13978495552124
2023-08-07 10:28:42.291,2.1274493,0.31353534,,0.0451408853553324,820.287,309.1444731652528
2023-08-07 10:28:43.415,2.1274711,0.31353751,,0.0451413479145581,821.411,309.1435744854956
2023-08-07 10:28:44.545,2.1274385,0.31353642,,0.0451406561975509,822.541,309.1467756245542
2023-08-07 10:28:45.679,2.1274493,0.31354077,,0.0451408853553324,823.675,309.1491527569518
2023-08-07 10:28:46.812,2.1274493,0.31353968,,0.0451408853553324,824.808,309.14821339139894
2023-08-07 10:28:47.941,2.1274493,0.3135386,,0.0451408853553324,825.937,309.1472826438787
2023-08-07 10:28:49.064,2.1274493,0.31354838,,0.0451408853553324,827.06,309.1557111459612
2023-08-07 10:28:50.187,2.1274493,0.31354946,,0.0451408853553324,828.183,309.15664190427094
2023-08-07 10:28:51.309,2.1274167,0.31354729,,0.0451401936383253,829.305,309.1589125409117
2023-08-07 10:28:52.433,2.1273842,0.31354729,,0.0451395040431495,830.429,309.16304073687473
2023-08-07 10:28:53.564,2.1274167,0.31355164,,0.0451401936383253,831.56,309.1626614859954
2023-08-07 10:28:54.689,2.1274059,0.3135549,,0.0451399644805438,832.685,309.16684289081775
2023-08-07 10:28:55.829,2.1274167,0.31355381,,0.0451401936383253,833.825,309.16453164940486
2023-08-07 10:28:56.949,2.1274385,0.31355924,,0.0451406561975509,834.945,309.1664422653744
2023-08-07 10:28:58.086,2.1274167,0.31355816,,0.0451401936383253,836.082,309.1682805944884
2023-08-07 10:28:59.211,2.1274276,0.31356142,,0.0451404249179381,837.207,309.16970558117185
2023-08-07 10:29:00.354,2.1274493,0.31356685,,0.0451408853553324,838.35,309.1716288366848
2023-08-07 10:29:01.478,2.1274167,0.31356468,,0.0451401936383253,839.474,309.17389970298154
2023-08-07 10:29:02.624,2.1274276,0.31356685,,0.0451404249179381,840.62,309.17438527485115
2023-08-07 10:29:03.759,2.1274276,0.31356902,,0.0451404249179381,841.755,309.1762554286788
2023-08-07 10:29:04.879,2.1274167,0.3135712,,0.0451401936383253,842.875,309.17951881147474
2023-08-07 10:29:06.007,2.1274167,0.31357337,,0.0451401936383253,844.003,309.18138897488427
2023-08-07 10:29:07.138,2.127395,0.31357228,,0.045139733200931,845.134,309.1832061544269
2023-08-07 10:29:08.271,2.1274276,0.3135712,,0.0451404249179381,846.267,309.1781342007268
2023-08-07 10:29:09.400,2.127395,0.31357554,,0.045139733200931,847.396,309.1860157373317
2023-08-07 10:29:10.534,2.1274059,0.31357554,,0.0451399644805438,848.53,309.18463107917273
2023-08-07 10:29:11.667,2.1274059,0.3135788,,0.0451399644805438,849.663,309.18744064768225
2023-08-07 10:29:12.793,2.1274059,0.31358315,,0.0451399644805438,850.789,309.19118961179777
2023-08-07 10:29:13.917,2.1273842,0.31358098,,0.0451395040431495,851.913,309.1920761137435
2023-08-07 10:29:15.039,2.127395,0.31357989,,0.045139733200931,853.035,309.1897647206555
2023-08-07 10:29:16.160,2.1273733,0.31358424,,0.0451392727635367,854.156,309.1962704357361
2023-08-07 10:29:17.286,2.1273624,0.31358967,,0.0451390414839239,855.282,309.2023350389224
2023-08-07 10:29:18.409,2.1273733,0.31358967,,0.0451392727635367,856.405,309.2009502598774
2023-08-07 10:29:19.538,2.1273842,0.31359184,,0.0451395040431495,857.534,309.2014357086824
2023-08-07 10:29:20.659,2.1273624,0.31359076,,0.0451390414839239,858.655,309.20327446462693
2023-08-07 10:29:21.784,2.1273624,0.31359402,,0.0451390414839239,859.78,309.206084123156
2023-08-07 10:29:22.917,2.1273407,0.3135951,,0.0451385810465296,860.913,309.20977187395533
2023-08-07 10:29:24.038,2.1273516,0.31359293,,0.0451388123261424,862.034,309.2065168003612
2023-08-07 10:29:25.160,2.127319,0.31360054,,0.0451381206091353,863.156,309.2172174794694
2023-08-07 10:29:26.293,2.1273516,0.31359619,,0.0451388123261424,864.289,309.20932647315425
2023-08-07 10:29:27.414,2.1273407,0.31360488,,0.0451385810465296,865.41,309.21820093552265
2023-08-07 10:29:28.546,2.1273516,0.3136038,,0.0451388123261424,866.542,309.21588524921395
2023-08-07 10:29:29.672,2.1273407,0.31360597,,0.0451385810465296,867.668,309.21914037080984
2023-08-07 10:29:30.796,2.1273516,0.31361249,,0.0451388123261424,868.792,309.22337483711925
2023-08-07 10:29:31.945,2.127319,0.31360923,,0.0451381206091353,869.941,309.22470718214856
2023-08-07 10:29:33.073,2.1273298,0.31360814,,0.0451383497669168,871.069,309.22239552576275
2023-08-07 10:29:34.205,2.1273407,0.3136114,,0.0451385810465296,872.201,309.2238203099009
2023-08-07 10:29:35.332,2.1273407,0.31361466,,0.0451385810465296,873.328,309.22662999709
2023-08-07 10:29:36.458,2.1273407,0.31361575,,0.0451385810465296,874.454,309.2275694323772
2023-08-07 10:29:37.581,2.1273624,0.31362227,,0.0451390414839239,875.577,309.23043162421345
2023-08-07 10:29:38.726,2.1273407,0.31361684,,0.0451385810465296,876.722,309.22850886766435
2023-08-07 10:29:39.861,2.1273407,0.31362118,,0.0451385810465296,877.857,309.2322493714682
2023-08-07 10:29:40.994,2.1273407,0.31362118,,0.0451385810465296,878.99,309.2322493714682
2023-08-07 10:29:42.130,2.1273081,0.31362444,,0.0451378893295225,880.126,309.2392013198148
2023-08-07 10:29:43.264,2.1273624,0.31362553,,0.0451390414839239,881.26,309.2332412827426
2023-08-07 10:29:44.388,2.127319,0.31362662,,0.0451381206091353,882.384,309.239695206267
2023-08-07 10:29:45.542,2.1273298,0.3136277,,0.0451383497669168,883.538,309.23925373527504
2023-08-07 10:29:46.668,2.1273298,0.31363096,,0.0451383497669168,884.664,309.2420634368604
2023-08-07 10:29:47.802,2.1273298,0.31363205,,0.0451383497669168,885.798,309.24300287696104
2023-08-07 10:29:48.940,2.1273081,0.31362879,,0.0451378893295225,886.936,309.24295049974467
2023-08-07 10:29:50.062,2.1272755,0.31363314,,0.0451371976125154,888.058,309.25084219246355
2023-08-07 10:29:51.200,2.1272972,0.31363531,,0.0451376580499097,889.196,309.24995502572176
2023-08-07 10:29:52.355,2.1272972,0.31363748,,0.0451376580499097,890.351,309.25182533702696
2023-08-07 10:29:53.479,2.1272864,0.31363748,,0.0451374288921282,891.475,309.25319773489207
2023-08-07 10:29:54.613,2.1273081,0.31364074,,0.0451378893295225,892.609,309.2532500087203
2023-08-07 10:29:55.750,2.1272972,0.31364183,,0.0451376580499097,893.746,309.2555745796284
2023-08-07 10:29:56.874,2.1272864,0.31364292,,0.0451374288921282,894.87,309.2578864666851
2023-08-07 10:29:58.010,2.1272755,0.31364727,,0.0451371976125154,896.006,309.2630208909387
2023-08-07 10:29:59.151,2.1272646,0.31364727,,0.0451369663329026,897.147,309.2644060677514
2023-08-07 10:30:00.273,2.1272864,0.31365161,,0.0451374288921282,898.269,309.2653763709648
2023-08-07 10:30:01.395,2.1272646,0.31364944,,0.0451369663329026,899.391,309.2662764082402
2023-08-07 10:30:02.519,2.1272646,0.31364727,,0.0451369663329026,900.515,309.2644060677514
2023-08-07 10:30:03.643,2.1272972,0.31365705,,0.0451376580499097,901.639,309.2686926192593
2023-08-07 10:30:04.765,2.1272755,0.31365705,,0.0451371976125154,902.761,309.2714503085669
2023-08-07 10:30:05.905,2.1272864,0.31365596,,0.0451374288921282,903.901,309.2691256326008
2023-08-07 10:30:07.035,2.1272864,0.31366031,,0.0451374288921282,905.031,309.27287489423674
2023-08-07 10:30:08.168,2.1272755,0.31365922,,0.0451371976125154,906.164,309.2733206394722
2023-08-07 10:30:09.301,2.1272646,0.31366031,,0.0451369663329026,907.297,309.275645348845
2023-08-07 10:30:10.424,2.1272646,0.31366357,,0.0451369663329026,908.42,309.2784551691184
2023-08-07 10:30:11.546,2.1272864,0.31366791,,0.0451374288921282,909.542,309.27942532835937
2023-08-07 10:30:12.673,2.1272864,0.31366574,,0.0451374288921282,910.669,309.2775550070375
2023-08-07 10:30:13.846,2.1272646,0.31367226,,0.0451369663329026,911.842,309.28594515015385
2023-08-07 10:30:14.966,2.1272429,0.31367226,,0.0451365058955083,912.962,309.2887030577161
2023-08-07 10:30:16.088,2.1272755,0.31367226,,0.0451371976125154,914.084,309.2845598629765
2023-08-07 10:30:17.219,2.1272864,0.31367661,,0.0451374288921282,915.215,309.28692385163134
2023-08-07 10:30:18.349,2.1272429,0.31367552,,0.0451365058955083,916.345,309.29151290665243
2023-08-07 10:30:19.482,2.1272538,0.31367552,,0.0451367371751211,917.478,309.2901275768148
2023-08-07 10:30:20.606,2.1272429,0.31367661,,0.0451365058955083,918.602,309.29245239602074
2023-08-07 10:30:21.729,2.1272646,0.31367769,,0.0451369663329026,919.725,309.290625310916
2023-08-07 10:30:22.853,2.1272646,0.31368313,,0.0451369663329026,920.849,309.29531409075867
2023-08-07 10:30:23.977,2.1272864,0.31368639,,0.0451374288921282,921.973,309.2953532260681
2023-08-07 10:30:25.103,2.1272538,0.3136853,,0.0451367371751211,923.099,309.2985570804311
2023-08-07 10:30:26.241,2.127232,0.31368639,,0.0451362746158954,924.237,309.30226736115475
2023-08-07 10:30:27.376,2.1272429,0.31368856,,0.0451365058955083,925.372,309.3027523343028
2023-08-07 10:30:28.498,2.127232,0.31369073,,0.0451362746158954,926.494,309.3060081428213
2023-08-07 10:30:29.620,2.1272429,0.31368856,,0.0451365058955083,927.616,309.3027523343028
2023-08-07 10:30:30.742,2.1271994,0.31369182,,0.0451355828988883,928.738,309.3110913184917
2023-08-07 10:30:31.882,2.127232,0.31369399,,0.0451362746158954,929.878,309.3088180387276
2023-08-07 10:30:33.011,2.1272429,0.31369399,,0.0451365058955083,931.007,309.30743259706054
2023-08-07 10:30:34.158,2.1272212,0.31369834,,0.0451360454581139,932.154,309.3139402039392
2023-08-07 10:30:35.281,2.1272212,0.31369725,,0.0451360454581139,933.277,309.3130006940963
2023-08-07 10:30:36.406,2.1272212,0.31369617,,0.0451360454581139,934.402,309.3120698036098
2023-08-07 10:30:37.528,2.1272103,0.31369943,,0.0451358141785011,935.524,309.3162652077418
2023-08-07 10:30:38.655,2.1271886,0.3137016,,0.0451353537411068,936.651,309.3208939559733
2023-08-07 10:30:39.795,2.1272103,0.31370269,,0.0451358141785011,937.791,309.31907513231226
2023-08-07 10:30:40.927,2.1272103,0.31370269,,0.0451358141785011,938.923,309.31907513231226
2023-08-07 10:30:42.082,2.1271777,0.31370812,,0.045135122461494,940.078,309.32789943725214
2023-08-07 10:30:43.212,2.1271668,0.31370486,,0.0451348911818812,941.208,309.3264750442278
2023-08-07 10:30:44.353,2.1271886,0.31370921,,0.0451353537411068,942.349,309.32745338668497
2023-08-07 10:30:45.490,2.1271994,0.31371247,,0.0451355828988883,943.486,309.3288904717757
2023-08-07 10:30:46.621,2.1271886,0.31371464,,0.0451353537411068,944.617,309.33213376891416
2023-08-07 10:30:47.753,2.1271994,0.31371247,,0.0451355828988883,945.749,309.3288904717757
2023-08-07 10:30:48.876,2.1271668,0.3137179,,0.0451348911818812,946.872,309.3377149723584
2023-08-07 10:30:50.012,2.1271994,0.3137179,,0.0451355828988883,948.008,309.33357083024214
2023-08-07 10:30:51.141,2.1271668,0.31371355,,0.0451348911818812,949.137,309.333965456456
2023-08-07 10:30:52.267,2.1271668,0.3137179,,0.0451348911818812,950.263,309.3377149723584
2023-08-07 10:30:53.400,2.1271777,0.31371899,,0.045135122461494,951.396,309.3372688692092
2023-08-07 10:30:54.538,2.1271668,0.3137179,,0.0451348911818812,952.534,309.3377149723584
2023-08-07 10:30:55.675,2.1271668,0.31372333,,0.0451348911818812,953.671,309.342395402554
2023-08-07 10:30:56.798,2.127156,0.31372225,,0.0451346620240997,954.794,309.3428374412863
2023-08-07 10:30:57.930,2.127156,0.31371899,,0.0451346620240997,955.926,309.3400274449868
2023-08-07 10:30:59.056,2.1271234,0.31372225,,0.0451339703070926,957.052,309.34698180997486
2023-08-07 10:31:00.174,2.1271016,0.31372007,,0.045133507747867,958.17,309.3478741431661
2023-08-07 10:31:01.316,2.1270908,0.31372007,,0.0451332785900855,959.312,309.34924717081964
2023-08-07 10:31:02.440,2.127069,0.31372333,,0.0451328160308599,960.436,309.3548288622487
2023-08-07 10:31:03.572,2.1271125,0.31372333,,0.0451337390274798,961.568,309.34929847019504
2023-08-07 10:31:04.708,2.127069,0.3137179,,0.0451328160308599,962.704,309.3501481625948
2023-08-07 10:31:05.844,2.1270473,0.31371899,,0.0451323555934656,963.84,309.35384664026566
2023-08-07 10:31:06.980,2.1270582,0.3137179,,0.0451325868730784,964.976,309.3515212387545
2023-08-07 10:31:08.107,2.1270039,0.31371573,,0.045131434718677,966.103,309.3565543587515
2023-08-07 10:31:09.242,2.1269495,0.31371681,,0.0451302804424442,967.238,309.3644021317246
2023-08-07 10:31:10.385,2.1269495,0.31371355,,0.0451302804424442,968.381,309.3615918300332
2023-08-07 10:31:11.514,2.1269169,0.31371355,,0.0451295887254371,969.51,309.3657369365965
2023-08-07 10:31:12.641,2.1268952,0.31371138,,0.0451291282880428,970.637,309.3666254643636
2023-08-07 10:31:13.783,2.1268517,0.3137016,,0.0451282052914229,971.779,309.36372549121813
2023-08-07 10:31:14.912,2.1268083,0.31369834,,0.0451272844166343,972.908,309.366433660319
2023-08-07 10:31:16.047,2.1267757,0.31369508,,0.0451265926996272,974.043,309.3677685849507
2023-08-07 10:31:17.177,2.1267648,0.31370051,,0.0451263614200143,975.173,309.3738360254178
2023-08-07 10:31:18.336,2.1267322,0.31369399,,0.0451256697030072,976.332,309.372360501987
2023-08-07 10:31:19.469,2.1266887,0.31368856,,0.0451247467063873,977.465,309.3732108261833
2023-08-07 10:31:20.601,2.1266344,0.3136853,,0.0451235945519859,978.597,309.3773055945106
2023-08-07 10:31:21.722,2.1266236,0.31368639,,0.0451233653942044,979.718,309.37961887393976
2023-08-07 10:31:22.845,2.1266453,0.31368313,,0.0451238258315987,980.841,309.3740484679048
2023-08-07 10:31:23.970,2.1266236,0.31368965,,0.0451233653942044,981.966,309.3824296063032
2023-08-07 10:31:25.104,2.1266453,0.31368639,,0.0451238258315987,983.1,309.3768591715879
2023-08-07 10:31:26.232,2.1266453,0.31368856,,0.0451238258315987,984.228,309.3787301001132
2023-08-07 10:31:27.363,2.1266344,0.31369291,,0.0451235945519859,985.359,309.38386681066373
2023-08-07 10:31:28.488,2.1266344,0.31369291,,0.0451235945519859,986.484,309.38386681066373
2023-08-07 10:31:29.623,2.1266018,0.31369073,,0.0451229028349788,987.619,309.386133284115
2023-08-07 10:31:30.756,2.1266236,0.31369182,,0.0451233653942044,988.752,309.38430055391933
2023-08-07 10:31:31.877,2.1266018,0.31369508,,0.0451229028349788,989.873,309.3898838396726
2023-08-07 10:31:33.018,2.1265692,0.31369073,,0.0451222111179717,991.014,309.39027944463174
2023-08-07 10:31:34.148,2.126591,0.31369508,,0.0451226736771973,992.144,309.39125741928905
2023-08-07 10:31:35.273,2.1265801,0.31369399,,0.0451224423975845,993.269,309.3917039274103
2023-08-07 10:31:36.399,2.1265801,0.31369508,,0.0451224423975845,994.395,309.3926437313812
2023-08-07 10:31:37.536,2.1265692,0.31369617,,0.0451222111179717,995.532,309.3949698664728
2023-08-07 10:31:38.672,2.1265692,0.31369943,,0.0451222111179717,996.668,309.3977806707379
2023-08-07 10:31:39.801,2.1265584,0.31369943,,0.0451219819601902,997.797,309.39915431151627
2023-08-07 10:31:40.926,2.1265584,0.31369943,,0.0451219819601902,998.922,309.39915431151627
2023-08-07 10:31:42.057,2.1265584,0.31370269,,0.0451219819601902,1000.053,309.401965152836
2023-08-07 10:31:43.182,2.1265584,0.3137016,,0.0451219819601902,1001.178,309.4010253283808
2023-08-07 10:31:44.302,2.1265475,0.31370377,,0.0451217506805773,1002.298,309.404282764121
2023-08-07 10:31:45.425,2.1265258,0.31370269,,0.045121290243183,1003.421,309.4061116887417
2023-08-07 10:31:46.551,2.126504,0.31370486,,0.0451208276839574,1004.547,309.41075567110227
2023-08-07 10:31:47.678,2.1265258,0.31370595,,0.045121290243183,1005.674,309.4089225829554
2023-08-07 10:31:48.852,2.1265258,0.31370812,,0.045121290243183,1006.848,309.4107936383062
2023-08-07 10:31:49.975,2.1265366,0.31371029,,0.0451215194009645,1007.971,309.41129094728234
2023-08-07 10:31:51.129,2.1265258,0.31371355,,0.045121290243183,1009.125,309.4154755878708
2023-08-07 10:31:52.317,2.1265366,0.31371029,,0.0451215194009645,1010.313,309.41129094728234
2023-08-07 10:31:53.499,2.1265149,0.3137179,,0.0451210589635702,1011.495,309.4206128349773
2023-08-07 10:31:54.625,2.1264932,0.31371355,,0.0451205985261759,1012.621,309.41962239446497
2023-08-07 10:31:55.753,2.1265258,0.31371681,,0.045121290243183,1013.749,309.4182864820844
2023-08-07 10:31:56.875,2.1265149,0.3137179,,0.0451210589635702,1014.871,309.4206128349773
2023-08-07 10:31:57.995,2.1265149,0.31371573,,0.0451210589635702,1015.991,309.4187417700359
2023-08-07 10:31:59.118,2.126504,0.31371464,,0.0451208276839574,1017.114,309.41918844019153
2023-08-07 10:32:00.245,2.1264823,0.3137179,,0.0451203672465631,1018.241,309.42475974158384
2023-08-07 10:32:01.375,2.1264606,0.31371573,,0.0451199068091688,1019.371,309.4256490635647
2023-08-07 10:32:02.500,2.1265149,0.31371681,,0.0451210589635702,1020.496,309.41967299129703
2023-08-07 10:32:03.628,2.1264932,0.31372225,,0.0451205985261759,1021.624,309.42712397561854
2023-08-07 10:32:04.760,2.126504,0.31372551,,0.0451208276839574,1022.756,309.42856105777844
2023-08-07 10:32:05.900,2.1264606,0.31372442,,0.0451199068091688,1023.896,309.433142137083
2023-08-07 10:32:07.032,2.1264823,0.31373094,,0.0451203672465631,1025.028,309.4360035484408
2023-08-07 10:32:08.166,2.126504,0.31373094,,0.0451208276839574,1026.162,309.43324305534026
2023-08-07 10:32:09.302,2.1264932,0.3137342,,0.0451205985261759,1027.298,309.4374278715709
2023-08-07 10:32:10.423,2.126504,0.31373311,,0.0451208276839574,1028.419,309.4351141298723
2023-08-07 10:32:11.547,2.1265149,0.31373529,,0.0451210589635702,1029.543,309.4356072217657
2023-08-07 10:32:12.674,2.126504,0.31373529,,0.0451208276839574,1030.67,309.43699382686765
2023-08-07 10:32:13.810,2.126504,0.31373855,,0.0451208276839574,1031.806,309.4398047498974
2023-08-07 10:32:14.943,2.1264823,0.31373855,,0.0451203672465631,1032.939,309.4425653099577
2023-08-07 10:32:16.067,2.1264932,0.31373637,,0.0451205985261759,1034.063,309.4392989556057
2023-08-07 10:32:17.188,2.1264823,0.31373746,,0.0451203672465631,1035.184,309.4416254518692
2023-08-07 10:32:18.310,2.1264823,0.31374181,,0.0451203672465631,1036.306,309.4453762616719
2023-08-07 10:32:19.457,2.1264932,0.31374181,,0.0451205985261759,1037.453,309.44398959945346
2023-08-07 10:32:20.600,2.1264606,0.31374507,,0.0451199068091688,1038.596,309.450947898146
2023-08-07 10:32:21.721,2.1264606,0.31374398,,0.0451199068091688,1039.717,309.45000801957167
2023-08-07 10:32:22.847,2.1264497,0.31374507,,0.045119675529556,1040.843,309.4523346333652
2023-08-07 10:32:24.047,2.1264388,0.31374941,,0.0451194442499432,1042.043,309.45746368998505
2023-08-07 10:32:25.169,2.126428,0.31374507,,0.0451192150921617,1043.165,309.4550954237868
2023-08-07 10:32:26.290,2.1264497,0.31374833,,0.045119675529556,1044.286,309.45514566075786
2023-08-07 10:32:27.442,2.126428,0.31375485,,0.0451192150921617,1045.438,309.4635285920235
2023-08-07 10:32:28.571,2.126428,0.31375593,,0.0451192150921617,1046.567,309.46445986213564
2023-08-07 10:32:29.724,2.1264388,0.31375376,,0.0451194442499432,1047.72,309.46121461999667
2023-08-07 10:32:30.857,2.1264606,0.31375811,,0.0451199068091688,1048.853,309.4621919500806
2023-08-07 10:32:31.978,2.126428,0.31375485,,0.0451192150921617,1049.974,309.4635285920235
2023-08-07 10:32:33.110,2.126428,0.31375702,,0.0451192150921617,1051.106,309.46539975511905
2023-08-07 10:32:34.243,2.1264171,0.31376137,,0.0451189838125489,1052.239,309.4705375539681
2023-08-07 10:32:35.369,2.1264171,0.31375811,,0.0451189838125489,1053.365,309.4677264834797
2023-08-07 10:32:36.492,2.1264062,0.31376354,,0.0451187525329361,1054.488,309.4737956002515
2023-08-07 10:32:37.614,2.1264388,0.3137668,,0.0451194442499432,1055.61,309.472458787204
2023-08-07 10:32:38.738,2.1264062,0.31376245,,0.0451187525329361,1056.734,309.47285569763227
2023-08-07 10:32:39.877,2.1264171,0.31376789,,0.0451189838125489,1057.873,309.4761596949449
2023-08-07 10:32:41.014,2.1264062,0.3137668,,0.0451187525329361,1059.01,309.4766066851495
2023-08-07 10:32:42.148,2.126428,0.31376789,,0.0451192150921617,1060.144,309.4747728163393
2023-08-07 10:32:43.269,2.1263954,0.3137668,,0.0451185233751546,1061.265,309.4779808634357
2023-08-07 10:32:44.392,2.126428,0.31377223,,0.0451192150921617,1062.388,309.4785151425303
2023-08-07 10:32:45.513,2.1264062,0.31377549,,0.0451187525329361,1063.509,309.4841000372242
2023-08-07 10:32:46.642,2.1264388,0.31377549,,0.0451194442499432,1064.638,309.47995202439967
2023-08-07 10:32:47.775,2.1264062,0.31377767,,0.0451187525329361,1065.771,309.4859798424628
2023-08-07 10:32:48.903,2.1264062,0.31377984,,0.0451187525329361,1066.899,309.4878510247415
2023-08-07 10:32:50.027,2.1263845,0.31377549,,0.0451182920955418,1068.023,309.48686120829365
2023-08-07 10:32:51.156,2.1264062,0.31377875,,0.0451187525329361,1069.152,309.4869111221222
2023-08-07 10:32:52.289,2.1263736,0.31377875,,0.045118060815929,1070.285,309.4910593052328
2023-08-07 10:32:53.417,2.1264062,0.31377984,,0.0451187525329361,1071.413,309.4878510247415
2023-08-07 10:32:54.541,2.1264062,0.31378093,,0.0451187525329361,1072.537,309.48879092736075
2023-08-07 10:32:55.681,2.1263845,0.3137831,,0.0451182920955418,1073.677,309.4934233476756
2023-08-07 10:32:56.801,2.1263845,0.31378419,,0.0451182920955418,1074.797,309.4943632598867
2023-08-07 10:32:57.927,2.1263845,0.31378419,,0.0451182920955418,1075.923,309.4943632598867
2023-08-07 10:32:59.078,2.1263736,0.31378636,,0.045118060815929,1077.074,309.49762147825294
2023-08-07 10:33:00.218,2.1263628,0.31378636,,0.0451178316581475,1078.214,309.4989957843433
2023-08-07 10:33:01.362,2.1263845,0.31379071,,0.0451182920955418,1079.358,309.4999854870576
2023-08-07 10:33:02.491,2.1263628,0.31379071,,0.0451178316581475,1080.487,309.5027468802606
2023-08-07 10:33:03.627,2.1263628,0.31379505,,0.0451178316581475,1081.623,309.5064893645828
2023-08-07 10:33:04.753,2.1263954,0.31379723,,0.0451185233751546,1082.749,309.50422071233345
2023-08-07 10:33:05.942,2.1263845,0.31379831,,0.0451182920955418,1083.938,309.50653907919013
2023-08-07 10:33:07.076,2.126341,0.31379505,,0.0451173690989218,1085.072,309.50926357839035
2023-08-07 10:33:08.209,2.1263845,0.31379831,,0.0451182920955418,1086.205,309.50653907919013
2023-08-07 10:33:09.333,2.1263736,0.31380049,,0.045118060815929,1087.329,309.5098060209315
2023-08-07 10:33:10.470,2.1263736,0.31379831,,0.045118060815929,1088.466,309.50792616508267
2023-08-07 10:33:11.595,2.1263628,0.31380592,,0.0451178316581475,1089.591,309.5158628218596
2023-08-07 10:33:12.739,2.1263845,0.31380375,,0.0451182920955418,1090.735,309.51123007157383
2023-08-07 10:33:13.885,2.1263736,0.31380809,,0.045118060815929,1091.881,309.5163596468266
2023-08-07 10:33:15.008,2.1263628,0.31381027,,0.0451178316581475,1093.004,309.51961392941746
2023-08-07 10:33:16.130,2.1263845,0.31381135,,0.0451182920955418,1094.126,309.5177836638746
2023-08-07 10:33:17.253,2.1263736,0.31380809,,0.045118060815929,1095.249,309.5163596468266
2023-08-07 10:33:18.384,2.1263736,0.31381135,,0.045118060815929,1096.38,309.519170807408
2023-08-07 10:33:19.512,2.1263736,0.31381353,,0.045118060815929,1097.508,309.5210506632568
2023-08-07 10:33:20.643,2.126341,0.3138157,,0.0451173690989218,1098.639,309.5270707428091
2023-08-07 10:33:21.768,2.1263519,0.31381461,,0.0451176003785347,1099.764,309.524743599996
